commissioner_name,sample_rank,utterance_date,meeting_idx_id,utterance_order,agenda_title,case_title,tag_keys,excerpt
박상희,9,2025-11-26,7051,104,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0080 등 2건),개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0080 등 2건),technical_security; public_sector_accountability; procedure_legal_reasoning; evidence_fact_clarification; ai_data_governance,"제 경험으로 보면 데이터 공개와 관련해서는 각 부처의 전체 현 황판이 있어서 어느 기관에서 어떤 데이터를 공개했다는 것이 있었던 것 같 습니다. 그러면 가명정보에 대한 수요가 있는 기업이 됐든 수요자가 어떤 정 보들이 가명정보로 제공이 됐었다는 현황을 알고 접근하면 더 빠르지 않을 까, 이런 생각도 있어서 이런 것을 종합적으로 개인정보 보호위원회도 파악 하고 있지 않을 것 같은 생각이 듭니다. 사후적으로 파악은 하겠지만. 그래 서 그런 것도 고민하셔서 시스템적으로 가명정보를 제공했으면 제공한 내역 에 대해서 부처별로 올리고 전체적으로 현황 파악을 해서 수요자가 거기 들 어가서 현황을 보고 좀 더 빠르게 제공받을 수 있는 그런 시스템, 체계도 갖 춰서 운영하면 좋지 않을까 해서 이 현황에 대한 분석을 좀 더 해서, 지금 굉장히 시간이 지연되게 분석돼 있는데 이런 것도 앞당길 수 있는 방법에 대해서도 고민을 해야 실질적인 활용의 효과, 제도의 효과가 발생하지 않을 까 하는 생각이 듭니다."
박상희,10,2026-01-28,7065,44,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조총0045),공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조총0045),technical_security; public_sector_accountability; procedure_legal_reasoning; data_subject_rights; evidence_fact_clarification,"그러니까 학회 홈페이지가 아니라, 그런데 이 시스템이 연구재단 에서 운영하는 포털과 학회페이지로 구성돼 있기 때문에 만약 학회 홈페이 지 안에, 지금 그런 것에 대한 설명이 돼 있지 않아서 정확하게 파악을 못하 겠는데, 학회 홈페이지 내에도 이러한 주민등록번호나 민감정보나 이런 것들 이 올라올 수 있는데 그 관리 범위가, 서로 역할 범위가 어떻게 되는지에 대 한 명확한 설명이 없는 상태에서 ‘비고 내용은 관리․감독하지 않고’, 이렇게 돼 있습니다. 뒤에 주민등록번호 처리 관련 동그라미 밑에 문단…."
박상희,11,2025-06-11,7024,176,"공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0059, 0067)","공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0059, 0067); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0059, 0067)",sanction_effectiveness; public_sector_accountability; procedure_legal_reasoning; data_subject_rights; evidence_fact_clarification,"실무적으로 얘기를 하긴 했는데 공유하는 차원에서 말씀드리겠 습니다. 뒤에 이화여자대학교가 있는데 둘 다 매우 중대한 위반으로 돼 있습 니다. 그런데 기준금액이 정액과징금인데 11억으로 돼 있고 뒤에는 7억으로 돼 있습니다. 그런 내용들이 왜 중대한 위반인데 기준금액이 그렇게 돼 있는 지 드러날 수 있도록 조사보고서를 정리해 줬으면 좋겠습니다. 그다음에 피해 규모 및 영향이 ‘상’으로 돼 있는데 주민등록번호가 28만 건 이나 유출돼 있는 상황입니다. ‘계좌정보 등 유출로 피해 영향도가 낮다고 볼 수 없음’, 이런 표현들이 매우 중대한 위반과 일치하지 않는 표현들이라 그런 부분들은 수정해서 다시 정리해 줬으면 좋겠습니다."
박상희,12,2025-04-09,7010,193,"개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0081, 2023조이0014)","개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0081, 2023조이0014); 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0081, 2023조이0014)",technical_security; sanction_effectiveness; procedure_legal_reasoning; data_subject_rights; evidence_fact_clarification,"다음 사례를 생각하면 너무 격차가 난다는 것이고, 그래서 70% 아니면 80% 정도로 조정하면 어떨까 싶습니다. 너무 기본적인 것들이 되지 않았습니다. 그리고 160만 건이라는 건수도 생각하셔야 될 것 같습니다. 조 사국에서 정리해 준 선례로 봤을 때 과징금 면제해 준 □□□ 같은 경우에 는 유출 건수도 그렇고 유출된 항목에 암호화나 이런 것들이 걸려 있었습니 다. 그래서 그런 것들을 감안해서 감경해야지, 다음에 또 계속, 지금 경기 안 좋아지고 있는데 이런 어렵다는 이유만 가지고 계속 읍소를 하면 가능하다 는 식으로 시장에 사인이 갈 것 같아서 저는 90%에 동의하기 어렵습니다."
박상희,13,2024-09-25,6974,91,"개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0003, 2023조이0078)","개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0003, 2023조이0078); 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0003, 2023조이0078)",sanction_effectiveness; public_sector_accountability; procedure_legal_reasoning; remedial_prevention; evidence_fact_clarification,"지금 유출 건이기 때문에 조사에 포커싱을 해서 할 수밖에 없는 상황이긴 한데 제가 볼 때 오늘 관계자들이 와서 얘기하는 내용을 들어볼 때 과징금과 징계로서 근본적인 문제가 해결될 수 있을까 하는 질문이 들었 습니다. 그래서 이런 상황을 보고 뭔가 개인정보는 많이 갖고 있는데 그것을 보호할 수 있는 역량이 안 되는 단체나 기관들에 대해서 주무부처나 아니면 좀 더 뭔가 보완이 될 수 있는 체계, 정책적 함의 이런 것들을 찾아서 대응 하는 것이 바람직하지 않을까 하는 생각이 듭니다. 그냥 과징금, 징계 문제 로 달라질 것 같지 않다고 저는 느꼈습니다."
박상희,14,2023-10-25,6906,121,정보통신서비스 제공자의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조이0020 등 3건),정보통신서비스 제공자의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조이0020 등 3건); 정보통신서비스 제공자의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조이0020 등 3건); 정보통신서비스 제공자의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조이0020 등 3건),sanction_effectiveness; procedure_legal_reasoning; data_subject_rights; business_burden_context; evidence_fact_clarification,"실무적인 어려움은 알겠는데 굉장히 감경해주려고 노력하는 것 처럼 보이고 이들이 뭘 위반했느냐도 한번 확인을 해줘야 될 것 같고, 사실 유출된지 24시간 이내라는 표현도 저는 마음에 들지 않거든요. 24시간 내에 알려야 되는데 알리지 않아서 4월 1일이 됐다, 이렇게 정확하게 표현해 주는 것이 맞을 것 같고, 실무진들은 머릿속에 있어서 24시간 이내에 유출되면 통 지해줘야 되는 것을 알고 있지만 개인정보처리자나 일반인들은 잘 모르거든 요. 그래서 그런 부분들이 명확하게 전달될 수 있도록 심의․의결서가 기술 되었으면 하는 취지에서 제가 제안하는 것입니다."
박상희,15,2025-07-23,7033,74,"공공기관 및 비영리법인의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0049, 0051)","개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조일0043, 2023조총0051); 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조일0043, 2023조총0051)",technical_security; sanction_effectiveness; public_sector_accountability; procedure_legal_reasoning; evidence_fact_clarification,"한 가지 질문과 제안사항이 있습니다. 유출 항목 중 주민등록번 호가 유출된 경우에 과징금 산정할 때 개인정보 유형에 ‘상’으로 표시하는데, 앞에서 조사보고서 기술할 때 그 주민등록번호가 암호화가 돼 있는지 안 돼 있는지 명확하게 표현해 줬으면 좋겠습니다. 어느 건에 대해서는 표현돼 있 고 어디는 안 돼 있습니다. 암호화가 돼 있지 않은 경우는 위반사항으로 해 서 카운트가 되는 것이지요?"
박상희,16,2025-06-11,7024,213,"공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0059, 0067)","공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0059, 0067); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0059, 0067)",sanction_effectiveness; public_sector_accountability; procedure_legal_reasoning; data_subject_rights; remedial_prevention,"징계권고 내용 중에 고유식별정보라고 표현돼 있는데, 주민등록 번호 등 고유식별정보로 해서 주민등록번호를 따로 빼 주셨으면 좋겠습니다."
박상희,17,2024-02-14,6930,114,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0055 등 10건),,technical_security; sanction_effectiveness; public_sector_accountability; procedure_legal_reasoning; business_burden_context; remedial_prevention; evidence_fact_clarification; cross_border_global,"공공기관이 기관 수가 많아서 조사결과보고서가 굉장히 압축적 으로 만들어진 것 같습니다. 그다음에 별지에 과태료 내역이 들어가 있고, 너무 압축돼 있지 않나 하는 생각이 듭니다. 적어도 조사결과보고서에 위법, 행위사실 이런 것들은 들어가 줘야 하지 않나 하는 생각이 듭니다. 그다음에 제 질문은 별지9 5쪽을 보면 코로나 관련된 5개 시스템이 있는데 일부는 서비스가 종료되고 개인정보까지 파기가 된 시스템이 있고 일부는 운영중인 시스템이 있습니다. 그랬을 때 서비스 종료일자가 개정 법 시행 이 전에 서비스가 종료되고 개인정보가 파기가 됐는데 이런 시스템에 대해서 주의촉구하는 것이 맞는지 하는 생각이 듭니다. 그래서 운영시스템과 종료한 시스템을 구분해서 해주는 것이 맞지 않나 하는 생각이 듭니다. 그리고 현재 운영중인 시스템에 대해서는 현재 법에 따른 보완해야 될 사항에 대해서 지 적을 해줘야 되는 것이 맞지 않나 하는 생각이 듭니다. 이렇게 두루뭉술하 게, 보니까 주의촉구가 피심인의 행위가 법에 위반되지 아니하더라도 장래 법 위반 예방 등 필요한 경우에는 주의촉구할 수 있다고 돼 있습니다. 그런 데 현재 상태도 위반된 상태이기 때문에 주의촉구가 아니라 그 경우에는 개 선권고나 시정권고가 나가야 하지 않나 하는 생각이 드는데 답변 부탁드립 니다."
박상희,18,2023-10-25,6906,37,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조일0035),개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조일0035),technical_security; procedure_legal_reasoning; business_burden_context; evidence_fact_clarification,"지금 위원님께서 얘기하시니까 생각나는데 별지 8쪽에 보면 안 전조치 의무 위반이라고 총괄적으로 써놓은 부분에 직원 이메일 피싱의 경 우 피심인이 개인정보취급자를 대상으로 2단계 인증절차까지 도입하였으나 특정 직원의 하기는 곤란하였다는 것을 굳이 여기 총괄적으로 하는 데 써야 되는지, 내부 내용 안에 2단계 인증 있는 부분에 써도 되지 않을까 하는 생각이 듭니다. (조사조정국장 남석) 그 부분은 그렇게 수정하도록 하겠습니다. (위원 김진환) 세 가지만 질문하겠습니다. 9쪽을 보면 전반적으로 구 고시 제4 조 제5항의 적용과 관련된 대전제는 어떤 Call에 의한 공격이든지 아니면 사 전대입방법에 의한 여러 가지 공격이든지간에 기본적으로 탐지할 수 있었어 대처 소홀로 발생한 것으로 피심인의 의무 위반으로까지 판단 -15- 야 한다, 아니면 리스크를 인지하고 필요한 조치를 취하는 것을 받아야 된 다, 그랬음에도 불구하고 그러지 못했다는 취지로 전반적으로 이해되고 있습 니다. 그런데 예를 들어 크리덴셜 스터핑 같은 경우에는 가지고 있는 아이 디, 패스워드를 계속 넣는 상황인데 지금 분석한, 결론을 뭐라고 말씀드릴 것은 아닌 것 같은데, 다만 설명하거나 의결 관련된 표현이 될때이 공격에 대비한 전체 시도횟수를 좀 조사를 하신 다음에 그에 비해서 공격이 이렇기 때문에 개인정보처리자의 입장에서는 또는 정보통신서비스 제공자의 입장에 서는 탐지하거나…"
박상희,19,2024-02-14,6930,138,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0055 등 10건),,technical_security; public_sector_accountability; procedure_legal_reasoning; data_subject_rights; remedial_prevention; evidence_fact_clarification; cross_border_global,"그런데 제가 심의․의결서를 볼 때 ’21년에 실태조사한 결과에 대해서 두루뭉술하게 결론을 내리는 것처럼 보여졌습니다. 주의촉구 내용이 나 이런 것들도, 예를 들면 □□□□□ 시스템 같은 경우도 어느 시스템에 어떤 문제가 있었는데 언제 어떻게 고쳐졌고 이런 상세한 내용들이 들어가 면서 주의촉구를 하면 좋은데 앞에는 법이 그렇기 때문에 제외가 됐고 앞으 로는 조심해야 된다, 그냥 이 정도로 들어가 있습니다. 그래서 지금 이런 식 으로 심의․의결서가 나가서 공개가 되는 것이 그렇게 앞에 써왔던 개인정 보를 우리가 가서 실태조사를 했고 그 결과에 대한 결정으로서 나가는 것이 맞는지, 앞에 그런 상황이 발생했을 때는 법이 개정됐으니까 조심하라고 나 가는 부분에 대해서 완성도가 많이 떨어지는 것처럼 보입니다. 그래서 그런 염려도 있고 그다음에 이미 를 해서 어떤 효과가 있을까 하는, 그렇다고 앞에 개인정보를 마음대로 써서 한 부분에 대해서 용서가 되는지 하는 생각이 들었습니다. (위원장 고학수) 두 가지 이슈를 말씀하신 것 같습니다. 어떻게 정리가 될지 모 르겠는데, 첫 번째는 내용이 전반적으로 충실도가 높지 않다고 하는 것이고 또 하나는 주의촉구라고 하는 형태로 어떤 방식이냐, 두 가지 지적을 하신 것 같은데, 의견 개진을 안 하신 위원님께서 말씀해 주시지요. (위원 김진환) 저부터 말씀드리면 의결내용을 좀 말씀하신 것을 반영해서 보완 하시…"
박상희,20,2023-11-08,6908,38,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0017 등 3건),공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0017 등 3건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0017 등 3건); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0017 등 3건),technical_security; public_sector_accountability; procedure_legal_reasoning; data_subject_rights,"위법성 판단 부분에 고유식별정보에서 괄호 안에 주민등록번호 로 했는데 어디는 그렇게 표현했고 어디는 그냥 주민등록번호로 했습니다. 건별로 다르게 했는데 그것을 통일했으면 좋겠습니다. 그리고 굳이 고유식별 정보라고 하고 괄호 안에 주민등록번호로 표시하지 않아도 될 것 같습니다. 그다음에 별지1 7쪽에서 세부평가 기준표에서 ‘접속기록의 보관 등’이라는 항목이 있습니다. 거기에 두 가지 요소가 있는데 하나는 위조․변조 등 방지 를 위한 조치를 하지 아니하고, 주민등록번호를 보관하는 물리적 보관장소를 별도로 두지 아니하거나 잠금장치를 하지 않은 경우라고 했는데, 이번 건 같 은 경우 물리적으로 보관장소를 별도로 뒀습니까? 그게 아닌 것 같은데 1점 에 해당되는, 그러니까 3점짜리는 아니하고 잠금장치를 하지 않은 경우, and 조건이고 2점짜리는 or 조건인 것 같습니다. 그리고 둘다 해당하지 않은 것 은 1점짜리로 된 것 같은데, 그 두 번째 요소에 있는 주민등록번호에 대한 물리적 보관장소를 별도로 두지 않는 등 물리적 안전조치가 없는 경우, 여기 에 해당하는 것 같은데 그냥 1점으로 했습니다."
박상희,21,2026-01-28,7065,42,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조총0045),공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조총0045),technical_security; public_sector_accountability; procedure_legal_reasoning; evidence_fact_clarification,"한 가지만 확인하겠습니다. JAMS 포털에 1,617개 학회페이지가 연계돼서 운영되고 있다고 시스템 운영 현황에 돼 있는데, 제가 주민등록번 호 관련해서는 담당과장에게 좀 더 명확하게 처리 근거나 법적인 근거를 표 현해달라고 했는데 많이 달라진 것 같지는 않습니다. 여기에서 확인할 것이 JAMS 시스템이 학회페이지와 그렇게 연결돼 있고, 그다음에 피심인은 비고 내용은 관리․감독하지 않았고 웹방화벽에서 주민등록번호 유출이 탐지되었 다고 했는데, 그 비고라는 DB 항목이 한국연구재단에서 관리하고 있는 DB 항목 안에 들어있는 것이지요?"
박상희,22,2026-01-28,7065,59,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조총0045),공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조총0045),technical_security; public_sector_accountability; procedure_legal_reasoning; evidence_fact_clarification,"일단 부가적으로 김휘강 위원님이 말씀하셨는데, JAMS 시스템 레이어가 여러 레이어로 구성돼 있을 것 같은데, 한국연구재단에서 1,600개 나 되는 학회 홈페이지 내용까지 다 관리할 수는 없을 것이기 때문에 일단 시스템 구성이 어떻게 돼 있는지 이해할 수 있도록 이 조사보고서 안에 들 어가 주는 것이 좋을 것 같습니다. 그래서 앞에 포털과 회원 등록하는 것은 연구재단의 관리 책임이고 나머지는 학회에 있다든지, 실제 현재 관리되고 있는 현황에 대해서 알 수 있도록 추가를 해 주시는 것이 필요할 것 같습니 다. 그래야 명확해질 것 같습니다."
박상희,23,2025-11-26,7051,102,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0080 등 2건),개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0080 등 2건),public_sector_accountability; procedure_legal_reasoning; evidence_fact_clarification; ai_data_governance,"참 어렵게 도입했던 제도인데 벌써 5년차가 됐습니다. 이렇게 기 관별로 담당부서, 책임관 지정해서 하면 나아지긴 할 텐데, 제가 궁금한 것 은 가명정보 제공 경험이 있는 공공기관이 2.3%에 불과하다고 분석돼 있는 데 수요가 어느 정도 돼 있었는지, 공공기관에 요청한. 그다음에 수요가 얼 마나 있었는데 그것이 어떤 이유로 거절이 됐는지 제공되었는지 그다음에 어떤 분야에 수요가 제일 많은지 이런 것에 대한 분석이 좀 더 명확하게 돼 야 더 빠른 제도의 진전이 있지 않을까 하는 생각이 들어서 그런 부분에 대 한 분석은 돼 있는지 궁금합니다."
박상희,24,2025-04-09,7010,89,"개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0081, 2023조이0014)","개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0081, 2023조이0014); 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0081, 2023조이0014)",technical_security; procedure_legal_reasoning; business_burden_context; evidence_fact_clarification,"그렇긴 한데 개발하셨던 분이기 때문에 정보보안의 중요성에 대 해서 다른 일반 경영을 하신 분보다는 알고 있었을 것 같은데 그런 부분에 아쉬움이 있습니다. 그다음에 어려운 상황에서 유출되고 나서 뭔가 막는 조 치를 하셨는데, 그것이 사전에 이루어졌었으면 하는 그런 아쉬움들이 있는 데, 지금 ’22년 것부터 자료가 있는데 완전자본잠식이라고 해서 큰 규모의 자본잠식이 일어나는 것이 아까 말씀하신 강사비용만 있는지, 이 내용에 대 해서 자본잠식이 이렇게 많은 규모로 일어난 이유에 대해 설명해 주셨으면 좋겠습니다."
박상희,25,2025-01-08,6990,45,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0053),공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2023조총0053),technical_security; public_sector_accountability; procedure_legal_reasoning; remedial_prevention,"이번 사건을 보면서 제가 있을 때와 많이 달라지지 않았다는 생 각이 들었습니다. 내용을 얘기하긴 그렇지만 좀 기대와 다르게 굉장히 열악 한 판단을 했던 사건이 있었는데, 재산권 관련인데 1천 명의 주민등록번호를 다 보내서 문제가 되어서 관련된 지침을 바꾸게 하고 그랬던 기억이 있는데, 그래서 이와 관련해서 개인정보보호조치 수준 향상 방안을 마련한다고 개선 권고를 하셨는데, 제출한 수준 향상 방안을 그냥 그대로 받지 말고 헌법기관 들에 대해서, 특히 헌법기관들이 취약한 것 같습니다. 개인정보 보호위원회 가 어떤 식으로 리딩해 나갈 것인지에 대한 고민을 이 사건을 계기로 하셨 으면 좋겠다는 생각이 있습니다."
박상희,26,2026-01-28,7065,81,공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조총0045),공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조총0045),technical_security; sanction_effectiveness; public_sector_accountability; procedure_legal_reasoning,"과징금 표 밑에 ’24년 9월 25일 전체회의에서 얘기한 내용인데, ‘중앙행정기관, 지방자치단체, 집중관리시스템 운영기관의 경우 개인정보 관 리 책임성 등을 감안하여 원칙적으로 업무 형태와 규모를 고려한 50% 이내 감경 기준 미반영하고’라고 돼 있는 부분에 공공기관이 들어가는 것이지요?"
박상희,27,2025-11-26,7051,106,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0080 등 2건),개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조이0080 등 2건),public_sector_accountability; procedure_legal_reasoning; evidence_fact_clarification; ai_data_governance,"제도 5년차 정도 됐으니까 공공과 민간 쪽 활용 현황도 정리를 해서 종합적인 계획이 나와야 되지 않을까 하는 희망사항이 있어서 한번 전 체적으로 파악해서 일반 국민도 알 수 있도록 해 주면 좋지 않을까 하는 생 각에서, 그래도 저희가 EU나 이런 쪽에 가명정보 개념을 도입했지만 제 경 험치상으로는 거기보다 빠르게 진전되고 있다고 생각하고 있습니다. 그래서 그런 부분에 대해서 홍보해서 빨리 따라올 수 있도록 해 주는 것이 필요하 지 않을까 해서 그런 것에 대한 고민을 해보셨으면 좋겠습니다."
박상희,28,2025-08-27,7039,83,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조이0056),개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조이0056),procedure_legal_reasoning; business_burden_context; remedial_prevention; evidence_fact_clarification,"자료에 보니까 기존 문제들을 개선하는데 4개월 소요된 것으로 돼 있는데, 그 직접적인 비용, 유심 교체나 이런 것 말고 얼마나 들었는지 말씀해 주시기 바랍니다. 4개월 만에 개선할 수 있던 내용들이 왜 자료상으 로 보면 거의 10년 가까이 그대로 안정성을 유지한다는 이유로 유지돼 왔는 데, 개선되지 않고 있었는지에 대한 답변을 부탁드립니다."
박상희,29,2025-06-11,7024,149,"공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0059, 0067)","공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0059, 0067); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0059, 0067)",public_sector_accountability; procedure_legal_reasoning; remedial_prevention; evidence_fact_clarification,"제가 볼 때 전반적으로 모니터링이 제대로 안 되고 있다는 생각 이 들어서 말씀드리는 것이고, 지금 필요한 부분을 뭔가 교육부에서 개인정 보 관련해서 정책적인 부분에 지침이나 이런 것들이 있어서 대학에서 따라 서 한다든지 이런 부분이 있는지 확인해 보고 싶어서 질문드린 것입니다. 대 학 자체적으로 하는데 뭔가 어려움이 있는지 이런 부분에 대해서 여쭤보고 싶어서 말씀드렸습니다."
박상희,30,2025-06-11,7024,164,"공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0059, 0067)","공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0059, 0067); 공공기관의 개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2024조총0059, 0067)",technical_security; public_sector_accountability; procedure_legal_reasoning; business_burden_context,"그런데 아까 제가 질문드렸던 학생 DB 같은 경우도 졸업생과 현재 재학 중인 학생과 같은 DB 안에 관리하는 것이 위험부담이 큰 것입니 다. 그래서 제 질문은 정보화 쪽 전문가들이 그래도 다른 조직에 비해서는 많은 기관인데 왜 이렇게 대학에서 이런 문제들이 발생할까 하는 의문이 있 어서 질문을 드리는 것입니다. 그래서 어떤 시스템 구조나 이런 것에서부터 다시 생각해볼 필요가 있다, 그런 생각이 들어서 제안을 드리는 것이고 좀 더 고민하셔야 될 부분이 있을 것 같습니다."
윤영미,1,2025-08-27,7039,91,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조이0056),개인정보보호 법규 위반행위에 대한 시정조치에 관한 건(2025조이0056),technical_security; sanction_effectiveness; procedure_legal_reasoning; data_subject_rights; business_burden_context; remedial_prevention; evidence_fact_clarification; ai_data_governance; cross_border_global,"사전 통지된 의견서를 미리 주셨기 때문에 그것을 꼼꼼하게 살펴 봤습니다. 그런데 다 잘했다, 나름대로 보안조치를 다 했다고 계속 주장하고 있어서 그 주장에 대해서 일일이, 제가 조사과에 전화해서 이 주장이 맞는지 물어보고 답변을 준비해 왔는데 오늘 제출하신 것은 기조가 너무 다릅니다. 오늘은 개선 조치 이행한 것을 주로 설명하시면서 위반 관련해서는 소극적 으로 주장하시고 과징금 산정 관련해 적극적으로 주장하신 것 같습니다. 기조가 바뀐 이유가 무엇인지 궁금합니다. SK텔레콤 ○○○께서도 처음에 정보관리를 안일하게 해왔다고 인정하신 것처럼, SK텔레콤이 사고 이전까지 기업 규모에 걸맞지 않게 보안을 안이하게 관리해 오다가, 피해를 입지는 않 았다고 말씀하셨지만 대형 사고가, 2,600여만 건 담긴 정보가 나간 것이니까 대리인으로서 효과적으로 대응하기 쉽지 않았으리라고 짐작되는데, 하여튼 기조 가 오늘 이렇게 바뀌어서 정말 저는 그나마 다행이라고 생각합니다. 하지만 주 장하시는 것에서 조사과와 다른 내용을 질의하려고 합니다. 해커가 사용한 BPFDoor가 탐지하기 어려운 도구였다고 말씀하시는데, 제 가 물어봤는데 이 DirtyCOW 프로그램이 2016년 당시에 제조사 및 한국인 터넷진흥원이 안내한 OS 보안 수행만으로도 이 취약점을 방지할 수 있었고, 또 2020년부터 국내 상용 백신 등에서 쉽게 탐지되고 있었기 때문에 고도화 된 AP…"
윤영미,2,2024-01-10,6920,97,주요 정보통신서비스(모바일 앱) 개인정보 처리 실태점검 결과,,technical_security; sanction_effectiveness; public_sector_accountability; procedure_legal_reasoning; data_subject_rights; business_burden_context; remedial_prevention; evidence_fact_clarification; ai_data_governance,"저도 이용자 입장에서 붙임자료 4쪽을 보면 7, 8, 9 같은 것이 있습니다. 실제로 앱에 가입을 하고 이용하려고 할 때 이런 상황을 접하는 데, 그래서 중간에 가입하지 말까 하다가 이용을 해야 되기 때문에 어쩔 수 없이 가입하는 경우도 있는데 만약 를 하면 조사를 해보거나 뭘 하고 있습니까? (조사조정국장 남석) 예, 하고 있습니다. 공익신고나 침해신고가 들어오면 저희 가 확인을 해서 필요한 부분에 대해서 조사처분을 하고 있습니다. 소비자가 위원회에 이런 케이스를 신고 (위원장 고학수) 추가 질문이나 의견 있으십니까? 처음 시도하는 것이라서 처 음 정리한다는데 일단 큰 의미가 있고 이 중에 몇몇 사례나 건들은 또 후속 작업이 이루어질 수도 있고 진한 것을 다음 기회에 좀 더 보완할 부분도 있을 것 같습니다. 그러면 오늘 위원님들께서 주신 말씀을 로 사무처에서 마련한 계획에 기초해서 추진하기로 하고 원안대로 접수하도 록 하겠습니다. 아니면 반영할 전반적인 현황파악 면에서도 수 있는 것은 반영하도록 하고 이번에 미 기본적으 나. ｢ 고정형 영상정보처리기기 설치․운영 가이드라인｣ 개정에 관한 건(공공기관, 민간분야 2종) (위원장 고학수) 다음은 보고안건 운영 가이드라인 개정에 관한 건입니다. 이 안건에 대해서 개인정보정책국장 께서 보고해 주시기 바랍니다. (개인정보정책국장 양청삼) 개정에 관한 건, 공공기관 편, 민간분야 편 2종에 …"
